TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-19,2026-01-19,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15886.98,16398.0,15886.98,16077.82,16280.0,15753.07,,16077.82,,,319,5125523.9,102,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,16399.1,16500.0,16111.0,16424.81,16500.0,16077.55,,16424.81,,,235,3837283.58,120,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15967.0,16432.83,15967.0,16410.15,16430.0,15941.56,,16410.15,,,793,12937555.83,271,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,16335.31,16864.0,16335.31,16501.5,16539.0,16334.31,,16501.37,,,143,2365164.14,46,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,16237.9,16649.0,16000.0,16527.77,16649.0,15919.49,,16527.77,,,213,3475346.78,83,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,16449.0,16698.0,16300.62,16613.23,16602.0,16243.62,,16614.84,,,467,7677317.41,130,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,16500.0,16698.0,16303.04,16682.64,16616.0,16300.2,,16682.64,,,308,5106244.59,109,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,2891,IN0020180033,SGBMAY26,GB,,,,,2.50%GOLDBONDS2026SR-I,15601.0,16150.0,15601.0,16139.8,16150.0,15516.7,,16046.27,,,129,2046547.6,74,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,16025.0,16350.0,16025.0,16350.0,16350.0,16025.0,,16350.0,,,10,163170.0,7,F1,1,,,,,
2026-01-19,2026-01-19,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15963.6,16499.0,15963.6,16499.0,16499.0,16099.0,,16499.0,,,15,241171.4,8,F1,1,,,,,
