TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-24,2026-08-24,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15950.0,16000.0,15870.03,15963.22,15907.0,15728.16,,15966.2,,,53,846292.48,21,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15712.2,16098.99,15701.17,16028.0,16028.0,15770.17,,16028.0,,,202,3226136.89,50,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15900.01,16047.0,15900.01,15994.91,15997.99,15755.94,,15987.07,,,622,9950737.16,156,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15910.72,16000.0,15851.0,15993.22,15999.0,15765.29,,15993.22,,,256,4090696.48,49,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15900.0,16000.0,15826.0,15985.57,16000.0,15748.01,,15985.57,,,207,3302929.88,46,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,16298.0,16298.0,16120.01,16160.5,16161.0,15900.0,,16160.5,,,955,15458534.53,73,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15999.0,16089.0,15911.0,16000.0,16000.0,15790.77,,15999.57,,,271,4341197.98,46,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5960,IN0020180249,SGBOCT26,GB,,,,,2.50%GOLDBONDS2026SR-II,16060.03,16060.03,16060.03,16060.03,16060.03,16000.0,,16060.03,,,60,963601.8,2,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,6355,IN0020180314,SGBNOV26,GB,,,,,2.50%GOLDBONDS2026SR-III,15900.0,15900.0,15900.0,15900.0,15900.0,15759.89,,15900.0,,,10,159000.0,2,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15760.01,15949.0,15760.01,15949.0,15949.0,15700.0,,15949.0,,,46,729307.23,6,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15894.99,16000.0,15861.0,15900.0,15900.0,15689.96,,15900.0,,,27,429770.82,10,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15899.0,15998.99,15852.15,15892.22,15920.0,15740.0,,15892.22,,,36,572000.68,15,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15826.0,16194.99,15826.0,15945.0,15945.0,15770.59,,15945.0,,,87,1389765.81,39,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15898.0,16175.0,15898.0,16175.0,16175.0,15898.0,,16175.0,,,30,481246.0,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15990.0,15990.0,15821.01,15948.0,15948.0,15745.0,,15924.0,,,16,254021.02,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,16052.0,16149.99,16052.0,16060.0,16060.0,15900.0,,16060.0,,,129,2071687.98,11,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15899.0,15899.0,15899.0,15899.0,15899.0,15750.0,,15909.0,,,1,15899.0,1,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,16000.0,16130.25,16000.0,16130.25,16130.25,15890.01,,16130.25,,,46,737972.25,9,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15949.99,16010.0,15930.01,16010.0,16010.0,15749.99,,16010.0,,,39,624084.84,18,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15821.15,16200.0,15821.15,16059.86,16050.0,15808.15,,16059.88,,,355,5704737.43,79,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15755.01,16096.0,15755.01,15971.54,15990.0,15725.01,,15959.85,,,230,3674328.73,44,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15805.01,15997.98,15805.01,15937.31,15949.99,15745.72,,15937.45,,,372,5933171.05,87,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15900.0,16298.0,15900.0,15918.57,15900.0,15749.44,,15918.57,,,19,303930.75,13,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15916.0,16078.99,15901.01,15947.59,15969.99,15746.41,,15947.81,,,813,12971940.58,193,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15825.23,16210.0,15825.23,16176.07,16210.0,15904.75,,16176.07,,,266,4294487.62,58,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,16050.0,16105.0,16000.0,16053.45,16050.0,15845.99,,16053.45,,,491,7897500.38,34,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15821.01,16270.0,15821.01,15830.0,15830.0,15750.0,,16035.0,,,16,258541.92,7,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,16050.0,16200.0,16050.0,16200.0,16200.0,15815.0,,16200.0,,,41,661950.0,3,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15805.01,16099.99,15805.01,15952.13,15950.0,15782.01,,15956.22,,,200,3191373.67,59,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15848.84,15995.0,15801.0,15950.6,15950.0,15767.06,,15937.95,,,278,4431603.96,59,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15816.56,16050.0,15816.56,15994.13,16030.76,15792.42,,16002.78,,,202,3231800.47,83,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15801.0,16147.89,15801.0,15950.0,15950.0,15768.09,,15948.5,,,182,2908553.16,77,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15805.01,16049.99,15805.01,15943.33,15944.0,15780.0,,15943.33,,,65,1036521.97,20,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15901.01,16049.98,15901.0,15937.57,15973.0,15774.2,,15937.76,,,169,2694892.96,53,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,16016.0,16288.99,16005.0,16149.79,16150.0,15904.31,,16149.83,,,1391,22480947.6,107,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,16000.0,16104.91,15970.0,16088.92,16104.91,15809.97,,16099.46,,,82,1315157.49,47,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15987.0,16188.0,15987.0,16151.25,16180.0,15830.78,,16151.22,,,266,4289606.85,87,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15875.56,16200.01,15875.56,16044.21,16020.0,15866.27,,16042.15,,,600,9658423.16,144,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15825.0,16087.99,15825.0,16041.62,16038.0,15798.26,,16041.62,,,91,1456513.42,32,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,16100.0,16100.0,15925.0,16047.0,16049.0,15814.1,,16047.0,,,307,4918213.57,66,F1,1,,,,,
2026-08-24,2026-08-24,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15975.56,16244.99,15975.56,16181.33,16175.0,15952.63,,16178.13,,,620,10038552.98,172,F1,1,,,,,
