TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-04,2026-09-04,CM,NSE,STK,19078,IN0020200104,SGBJUN28,GB,,,,,2.5%GOLDBONDS2028SR-III,15186.73,15270.0,15155.02,15233.75,15190.0,15131.45,,15240.98,,,40,609591.61,12,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,1342,IN0020200286,SGBN28VIII,GB,,,,,2.5%GOLDBONDS2028SR-VIII,15242.0,15300.0,15235.0,15261.04,15261.04,15176.0,,15261.04,,,41,625666.59,14,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,3742,IN0020210053,SGBMAY29I,GB,,,,,2.5%GOLDBONDS2029SR-I,15211.01,15299.0,15211.01,15295.42,15299.0,15136.47,,15293.8,,,459,7008381.44,51,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,3743,IN0020210061,SGBJUN29II,GB,,,,,2.5%GOLDBONDS2029SR-II,15175.0,15299.99,15175.0,15231.01,15231.01,15135.0,,15256.97,,,73,1116186.4,8,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,3800,IN0020210087,SGBJU29III,GB,,,,,2.5%GOLDBONDS2029SR-III,15205.0,15300.0,15202.0,15293.8,15300.0,15120.0,,15293.8,,,120,1830103.7,30,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,5575,IN0020210145,SGBSEP29VI,GB,,,,,2.5%GOLDBONDS2029SR-VI,15303.2,15350.01,15152.0,15246.68,15299.0,15352.09,,15249.35,,,221,3372416.69,71,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,6518,IN0020210178,SGBNV29VII,GB,,,,,2.5%GOLDBONDS2029SR-VII,15250.0,15344.0,15250.0,15300.0,15300.0,15158.0,,15300.0,,,169,2584128.42,20,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,7654,IN0020180389,SGBDEC26,GB,,,,,2.50%GOLDBONDS2026SR-IV,15200.0,15275.0,15175.0,15175.0,15175.0,15150.0,,15240.0,,,9,136821.99,7,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,15299.97,15299.97,15298.99,15298.99,15298.99,14950.0,,15298.99,,,4,61196.94,3,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15151.0,15288.98,15151.0,15241.31,15250.0,15105.26,,15225.09,,,57,867394.19,28,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15350.01,15350.01,15350.01,15350.01,15350.01,15251.0,,15350.01,,,27,414450.27,1,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15105.11,15249.0,15105.11,15248.0,15248.0,14950.0,,15221.98,,,9,136664.44,4,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,13981,IN0020190370,SGBOCT27,GB,,,,,2.50%GOLDBONDS2027SR-V,15250.0,15300.0,15250.0,15300.0,15300.0,14962.0,,15300.0,,,6,91600.0,3,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15200.0,15200.0,15200.0,15200.0,15200.0,14849.0,,15200.0,,,4,60800.0,4,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15125.11,15270.0,15125.11,15225.0,15225.0,15150.0,,15225.0,,,18,273898.33,9,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15275.0,15350.0,15251.0,15323.99,15301.0,15180.84,,15321.68,,,61,933510.14,24,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15259.99,15280.0,15200.04,15260.0,15260.0,15123.33,,15264.38,,,59,900350.04,12,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15155.01,15279.5,15155.01,15249.78,15250.0,15116.01,,15249.78,,,253,3847953.81,53,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15152.0,15279.0,15136.57,15228.56,15245.0,15112.39,,15230.89,,,530,8063028.67,133,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15261.89,15300.02,15200.0,15300.0,15300.0,15159.8,,15303.95,,,384,5860734.16,88,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15250.02,15340.0,15250.02,15320.2,15340.0,15185.0,,15332.95,,,123,1879233.11,29,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15299.99,15299.99,15299.99,15299.99,15299.99,15099.9,,15299.99,,,1,15299.99,1,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15274.17,15300.57,15255.01,15257.0,15257.0,15160.0,,15257.0,,,44,672225.75,21,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15170.0,15300.0,15170.0,15264.25,15250.0,15127.94,,15264.25,,,120,1831898.23,24,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15185.5,15266.55,15155.11,15227.5,15250.0,15111.99,,15224.06,,,53,807268.84,19,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15255.55,15350.0,15255.55,15313.8,15270.0,15237.2,,15300.78,,,51,780777.1,23,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15260.0,15379.99,15201.0,15345.0,15340.0,15239.92,,15337.64,,,104,1589686.28,33,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15200.51,15250.0,15198.14,15245.0,15204.0,15108.22,,15245.0,,,267,4070604.3,22,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15200.0,15345.0,15155.01,15241.55,15250.0,15093.5,,15227.03,,,193,2940782.63,59,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15261.27,15325.0,15211.01,15244.6,15250.0,15142.5,,15244.6,,,148,2259480.06,52,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15511.0,15511.0,15400.0,15449.0,15449.0,15287.44,,15442.58,,,49,757364.96,10,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15308.01,15575.0,15308.01,15470.42,15499.99,15281.42,,15470.42,,,268,4142981.84,75,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15365.01,15450.0,15365.01,15413.38,15410.0,15362.96,,15413.38,,,180,2776843.47,38,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15340.0,15379.02,15211.0,15242.2,15280.0,15160.71,,15242.36,,,224,3423542.62,58,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15350.0,15450.0,15300.0,15425.0,15425.0,15318.46,,15425.0,,,116,1781943.44,27,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15500.0,15535.0,15450.05,15505.82,15480.0,15379.14,,15500.58,,,145,2246085.48,53,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15555.01,15674.0,15555.01,15620.76,15629.99,15509.43,,15620.75,,,338,5274605.48,89,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15556.56,15688.4,15556.56,15626.86,15630.0,15542.74,,15619.78,,,1138,17769033.37,177,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15436.57,15639.83,15436.57,15520.32,15500.0,15413.07,,15520.07,,,114,1769582.47,46,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15806.56,15849.97,15736.0,15787.91,15800.0,15742.54,,15778.36,,,1206,19046267.69,238,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,218.91,224.9,216.5,222.49,222.95,217.82,,222.5,,,174812,38639237.99,4145,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,38.49,38.7,37.36,38.13,38.0,38.1,,38.13,,,2056,78150.66,44,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1149.1,1156.1,1127.1,1137.0,1137.0,1155.0,,1137.0,,,603451,688260495.5,32281,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,150.15,151.0,149.6,149.7,149.6,149.4,,149.7,,,9775,1466887.95,192,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.12,10.27,10.04,10.27,10.27,10.06,,10.27,,,6033,60999.36,23,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,227.4,229.69,227.4,229.11,229.5,226.38,,229.11,,,14214,3253999.3,265,F1,1,,,,,
2026-09-04,2026-09-04,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1508.5,1513.9,1411.2,1460.1,1476.2,1486.2,,1460.39,,,19626,28417563.4,2351,F1,1,,,,,
